State_County,State,FIPS,Freq
AK_Aleutians East Borough,AK,2013,0
AK_Aleutians West Census Area,AK,2016,1
AK_Anchorage Municipality,AK,2020,3
AK_Bethel Census Area,AK,2050,0
AK_Bristol Bay Borough,AK,2060,0
AK_Denali Borough,AK,2068,0
AK_Dillingham Census Area,AK,2070,0
AK_Fairbanks North Star Borough,AK,2090,6
AK_Haines Borough,AK,2100,0
AK_Hoonah-Angoon Census Area,AK,2105,0
AK_Juneau City and Borough,AK,2110,0
AK_Kenai Peninsula Borough,AK,2122,0
AK_Ketchikan Gateway Borough,AK,2130,0
AK_Kodiak Island Borough,AK,2150,0
AK_Lake and Peninsula Borough,AK,2164,0
AK_Matanuska-Susitna Borough,AK,2170,0
AK_Nome Census Area,AK,2180,0
AK_North Slope Borough,AK,2185,0
AK_Northwest Arctic Borough,AK,2188,0
AK_Petersburg Census Area,AK,2195,0
AK_Prince of Wales-Hyder Census Area,AK,2198,0
AK_Sitka City and Borough,AK,2220,0
AK_Skagway Municipality,AK,2230,0
AK_Southeast Fairbanks Census Area,AK,2240,4
AK_Valdez-Cordova Census Area,AK,2261,0
AK_Wade Hampton Census Area,AK,2270,0
AK_Wrangell City and Borough,AK,2275,0
AK_Yakutat City and Borough,AK,2282,0
AK_Yukon-Koyukuk Census Area,AK,2290,2
AL_Autauga,AL,1001,0
AL_Baldwin,AL,1003,0
AL_Barbour,AL,1005,0
AL_Bibb,AL,1007,0
AL_Blount,AL,1009,0
AL_Bullock,AL,1011,0
AL_Butler,AL,1013,0
AL_Calhoun,AL,1015,0
AL_Chambers,AL,1017,0
AL_Cherokee,AL,1019,0
AL_Chilton,AL,1021,0
AL_Choctaw,AL,1023,0
AL_Clarke,AL,1025,0
AL_Clay,AL,1027,0
AL_Cleburne,AL,1029,0
AL_Coffee,AL,1031,0
AL_Colbert,AL,1033,0
AL_Conecuh,AL,1035,0
AL_Coosa,AL,1037,0
AL_Covington,AL,1039,0
AL_Crenshaw,AL,1041,0
AL_Cullman,AL,1043,0
AL_Dale,AL,1045,0
AL_Dallas,AL,1047,0
AL_DeKalb,AL,1049,0
AL_Elmore,AL,1051,0
AL_Escambia,AL,1053,0
AL_Etowah,AL,1055,0
AL_Fayette,AL,1057,0
AL_Franklin,AL,1059,0
AL_Geneva,AL,1061,0
AL_Greene,AL,1063,0
AL_Hale,AL,1065,0
AL_Henry,AL,1067,0
AL_Houston,AL,1069,0
AL_Jackson,AL,1071,0
AL_Jefferson,AL,1073,0
AL_Lamar,AL,1075,0
AL_Lauderdale,AL,1077,0
AL_Lawrence,AL,1079,0
AL_Lee,AL,1081,0
AL_Limestone,AL,1083,0
AL_Lowndes,AL,1085,0
AL_Macon,AL,1087,0
AL_Madison,AL,1089,0
AL_Marengo,AL,1091,0
AL_Marion,AL,1093,0
AL_Marshall,AL,1095,0
AL_Mobile,AL,1097,0
AL_Monroe,AL,1099,0
AL_Montgomery,AL,1101,0
AL_Morgan,AL,1103,0
AL_Perry,AL,1105,0
AL_Pickens,AL,1107,0
AL_Pike,AL,1109,0
AL_Randolph,AL,1111,0
AL_Russell,AL,1113,0
AL_Shelby,AL,1117,0
AL_St. Clair,AL,1115,0
AL_Sumter,AL,1119,0
AL_Talladega,AL,1121,0
AL_Tallapoosa,AL,1123,0
AL_Tuscaloosa,AL,1125,0
AL_Walker,AL,1127,0
AL_Washington,AL,1129,0
AL_Wilcox,AL,1131,0
AL_Winston,AL,1133,0
AR_Arkansas,AR,5001,0
AR_Ashley,AR,5003,0
AR_Baxter,AR,5005,0
AR_Benton,AR,5007,5
AR_Boone,AR,5009,0
AR_Bradley,AR,5011,0
AR_Calhoun,AR,5013,0
AR_Carroll,AR,5015,0
AR_Chicot,AR,5017,0
AR_Clark,AR,5019,0
AR_Clay,AR,5021,0
AR_Cleburne,AR,5023,0
AR_Cleveland,AR,5025,0
AR_Columbia,AR,5027,0
AR_Conway,AR,5029,0
AR_Craighead,AR,5031,0
AR_Crawford,AR,5033,0
AR_Crittenden,AR,5035,0
AR_Cross,AR,5037,0
AR_Dallas,AR,5039,0
AR_Desha,AR,5041,0
AR_Drew,AR,5043,0
AR_Faulkner,AR,5045,0
AR_Franklin,AR,5047,0
AR_Fulton,AR,5049,0
AR_Garland,AR,5051,1
AR_Grant,AR,5053,0
AR_Greene,AR,5055,0
AR_Hempstead,AR,5057,0
AR_Hot Spring,AR,5059,0
AR_Howard,AR,5061,0
AR_Independence,AR,5063,0
AR_Izard,AR,5065,0
AR_Jackson,AR,5067,0
AR_Jefferson,AR,5069,0
AR_Johnson,AR,5071,0
AR_Lafayette,AR,5073,0
AR_Lawrence,AR,5075,0
AR_Lee,AR,5077,0
AR_Lincoln,AR,5079,0
AR_Little River,AR,5081,0
AR_Logan,AR,5083,0
AR_Lonoke,AR,5085,0
AR_Madison,AR,5087,0
AR_Marion,AR,5089,0
AR_Miller,AR,5091,0
AR_Mississippi,AR,5093,0
AR_Monroe,AR,5095,0
AR_Montgomery,AR,5097,0
AR_Nevada,AR,5099,0
AR_Newton,AR,5101,0
AR_Ouachita,AR,5103,0
AR_Perry,AR,5105,0
AR_Phillips,AR,5107,0
AR_Pike,AR,5109,0
AR_Poinsett,AR,5111,0
AR_Polk,AR,5113,0
AR_Pope,AR,5115,0
AR_Prairie,AR,5117,0
AR_Pulaski,AR,5119,0
AR_Randolph,AR,5121,1
AR_Saline,AR,5125,0
AR_Scott,AR,5127,0
AR_Searcy,AR,5129,0
AR_Sebastian,AR,5131,0
AR_Sevier,AR,5133,0
AR_Sharp,AR,5135,0
AR_St. Francis,AR,5123,0
AR_Stone,AR,5137,0
AR_Union,AR,5139,0
AR_Van Buren,AR,5141,0
AR_Washington,AR,5143,0
AR_White,AR,5145,0
AR_Woodruff,AR,5147,0
AR_Yell,AR,5149,0
AS_Eastern District,AS,60010,0
AS_Manu'a District,AS,60020,0
AS_Rose Island,AS,60030,0
AS_Swains Island,AS,60040,0
AS_Western District,AS,60050,0
AZ_Apache,AZ,4001,1
AZ_Cochise,AZ,4003,6
AZ_Coconino,AZ,4005,0
AZ_Gila,AZ,4007,10
AZ_Graham,AZ,4009,2
AZ_Greenlee,AZ,4011,1
AZ_La Paz,AZ,4012,17
AZ_Maricopa,AZ,4013,60
AZ_Mohave,AZ,4015,6
AZ_Navajo,AZ,4017,0
AZ_Pima,AZ,4019,28
AZ_Pinal,AZ,4021,116
AZ_Santa Cruz,AZ,4023,2
AZ_Yavapai,AZ,4025,29
AZ_Yuma,AZ,4027,8
CA_Alameda,CA,6001,0
CA_Alpine,CA,6003,0
CA_Amador,CA,6005,0
CA_Butte,CA,6007,3
CA_Calaveras,CA,6009,0
CA_Colusa,CA,6011,0
CA_Contra Costa,CA,6013,9
CA_Del Norte,CA,6015,0
CA_El Dorado,CA,6017,0
CA_Fresno,CA,6019,84
CA_Glenn,CA,6021,1
CA_Humboldt,CA,6023,0
CA_Imperial,CA,6025,0
CA_Inyo,CA,6027,1
CA_Kern,CA,6029,165
CA_Kings,CA,6031,0
CA_Lake,CA,6033,2
CA_Lassen,CA,6035,1
CA_Los Angeles,CA,6037,9
CA_Madera,CA,6039,30
CA_Marin,CA,6041,1
CA_Mariposa,CA,6043,1
CA_Mendocino,CA,6045,0
CA_Merced,CA,6047,25
CA_Modoc,CA,6049,0
CA_Mono,CA,6051,0
CA_Monterey,CA,6053,122
CA_Napa,CA,6055,2
CA_Nevada,CA,6057,0
CA_Orange,CA,6059,0
CA_Placer,CA,6061,3
CA_Plumas,CA,6063,3
CA_Riverside,CA,6065,25
CA_Sacramento,CA,6067,2
CA_San Benito,CA,6069,24
CA_San Bernardino,CA,6071,20
CA_San Diego,CA,6073,41
CA_San Francisco,CA,6075,0
CA_San Joaquin,CA,6077,57
CA_San Luis Obispo,CA,6079,3
CA_San Mateo,CA,6081,1
CA_Santa Barbara,CA,6083,4
CA_Santa Clara,CA,6085,25
CA_Santa Cruz,CA,6087,0
CA_Shasta,CA,6089,2
CA_Sierra,CA,6091,0
CA_Siskiyou,CA,6093,8
CA_Solano,CA,6095,8
CA_Sonoma,CA,6097,15
CA_Stanislaus,CA,6099,55
CA_Sutter,CA,6101,44
CA_Tehama,CA,6103,3
CA_Trinity,CA,6105,0
CA_Tulare,CA,6107,555
CA_Tuolumne,CA,6109,0
CA_Ventura,CA,6111,3
CA_Yolo,CA,6113,26
CA_Yuba,CA,6115,0
CO_Adams,CO,8001,7
CO_Alamosa,CO,8003,0
CO_Arapahoe,CO,8005,1
CO_Archuleta,CO,8007,1
CO_Baca,CO,8009,0
CO_Bent,CO,8011,0
CO_Boulder,CO,8013,1
CO_Broomfield,CO,8014,0
CO_Chaffee,CO,8015,4
CO_Cheyenne,CO,8017,1
CO_Clear Creek,CO,8019,1
CO_Conejos,CO,8021,0
CO_Costilla,CO,8023,0
CO_Crowley,CO,8025,0
CO_Custer,CO,8027,0
CO_Delta,CO,8029,0
CO_Denver,CO,8031,0
CO_Dolores,CO,8033,0
CO_Douglas,CO,8035,0
CO_Eagle,CO,8037,0
CO_El Paso,CO,8041,4
CO_Elbert,CO,8039,0
CO_Fremont,CO,8043,0
CO_Garfield,CO,8045,7
CO_Gilpin,CO,8047,2
CO_Grand,CO,8049,5
CO_Gunnison,CO,8051,0
CO_Hinsdale,CO,8053,0
CO_Huerfano,CO,8055,0
CO_Jackson,CO,8057,0
CO_Jefferson,CO,8059,2
CO_Kiowa,CO,8061,4
CO_Kit Carson,CO,8063,6
CO_La Plata,CO,8067,0
CO_Lake,CO,8065,3
CO_Larimer,CO,8069,0
CO_Las Animas,CO,8071,0
CO_Lincoln,CO,8073,1
CO_Logan,CO,8075,10
CO_Mesa,CO,8077,0
CO_Mineral,CO,8079,0
CO_Moffat,CO,8081,0
CO_Montezuma,CO,8083,0
CO_Montrose,CO,8085,0
CO_Morgan,CO,8087,8
CO_Otero,CO,8089,0
CO_Ouray,CO,8091,0
CO_Park,CO,8093,6
CO_Phillips,CO,8095,0
CO_Pitkin,CO,8097,0
CO_Prowers,CO,8099,0
CO_Pueblo,CO,8101,0
CO_Rio Blanco,CO,8103,2
CO_Rio Grande,CO,8105,1
CO_Routt,CO,8107,0
CO_Saguache,CO,8109,0
CO_San Juan,CO,8111,0
CO_San Miguel,CO,8113,0
CO_Sedgwick,CO,8115,3
CO_Summit,CO,8117,0
CO_Teller,CO,8119,4
CO_Washington,CO,8121,4
CO_Weld,CO,8123,19
CO_Yuma,CO,8125,8
CT_Fairfield,CT,9001,17
CT_Hartford,CT,9003,6
CT_Litchfield,CT,9005,11
CT_Middlesex,CT,9007,3
CT_New Haven,CT,9009,14
CT_New London,CT,9011,23
CT_Tolland,CT,9013,4
CT_Windham,CT,9015,7
DC_District of Columbia,DC,11001,0
DE_Kent,DE,10001,36
DE_New Castle,DE,10003,6
DE_Sussex,DE,10005,242
FL_Alachua,FL,12001,0
FL_Baker,FL,12003,0
FL_Bay,FL,12005,0
FL_Bradford,FL,12007,1
FL_Brevard,FL,12009,3
FL_Broward,FL,12011,0
FL_Calhoun,FL,12013,0
FL_Charlotte,FL,12015,0
FL_Citrus,FL,12017,2
FL_Clay,FL,12019,0
FL_Collier,FL,12021,0
FL_Columbia,FL,12023,1
FL_DeSoto,FL,12027,0
FL_Dixie,FL,12029,0
FL_Duval,FL,12031,0
FL_Escambia,FL,12033,0
FL_Flagler,FL,12035,0
FL_Franklin,FL,12037,0
FL_Gadsden,FL,12039,0
FL_Gilchrist,FL,12041,0
FL_Glades,FL,12043,0
FL_Gulf,FL,12045,0
FL_Hamilton,FL,12047,0
FL_Hardee,FL,12049,2
FL_Hendry,FL,12051,0
FL_Hernando,FL,12053,0
FL_Highlands,FL,12055,3
FL_Hillsborough,FL,12057,43
FL_Holmes,FL,12059,0
FL_Indian River,FL,12061,0
FL_Jackson,FL,12063,0
FL_Jefferson,FL,12065,0
FL_Lafayette,FL,12067,2
FL_Lake,FL,12069,9
FL_Lee,FL,12071,1
FL_Leon,FL,12073,0
FL_Levy,FL,12075,0
FL_Liberty,FL,12077,0
FL_Madison,FL,12079,0
FL_Manatee,FL,12081,0
FL_Marion,FL,12083,4
FL_Martin,FL,12085,0
FL_Miami-Dade,FL,12086,8
FL_Monroe,FL,12087,0
FL_Nassau,FL,12089,0
FL_Okaloosa,FL,12091,0
FL_Okeechobee,FL,12093,0
FL_Orange,FL,12095,3
FL_Osceola,FL,12097,0
FL_Palm Beach,FL,12099,0
FL_Pasco,FL,12101,12
FL_Pinellas,FL,12103,0
FL_Polk,FL,12105,8
FL_Putnam,FL,12107,0
FL_Santa Rosa,FL,12113,0
FL_Sarasota,FL,12115,0
FL_Seminole,FL,12117,0
FL_St. Johns,FL,12109,0
FL_St. Lucie,FL,12111,0
FL_Sumter,FL,12119,0
FL_Suwannee,FL,12121,1
FL_Taylor,FL,12123,0
FL_Union,FL,12125,0
FL_Volusia,FL,12127,4
FL_Wakulla,FL,12129,0
FL_Walton,FL,12131,0
FL_Washington,FL,12133,0
GA_Appling,GA,13001,0
GA_Atkinson,GA,13003,0
GA_Bacon,GA,13005,0
GA_Baker,GA,13007,0
GA_Baldwin,GA,13009,0
GA_Banks,GA,13011,0
GA_Barrow,GA,13013,0
GA_Bartow,GA,13015,0
GA_Ben Hill,GA,13017,0
GA_Berrien,GA,13019,0
GA_Bibb,GA,13021,0
GA_Bleckley,GA,13023,0
GA_Brantley,GA,13025,0
GA_Brooks,GA,13027,0
GA_Bryan,GA,13029,0
GA_Bulloch,GA,13031,0
GA_Burke,GA,13033,0
GA_Butts,GA,13035,0
GA_Calhoun,GA,13037,0
GA_Camden,GA,13039,0
GA_Candler,GA,13043,0
GA_Carroll,GA,13045,0
GA_Catoosa,GA,13047,0
GA_Charlton,GA,13049,0
GA_Chatham,GA,13051,0
GA_Chattahoochee,GA,13053,0
GA_Chattooga,GA,13055,0
GA_Cherokee,GA,13057,0
GA_Clarke,GA,13059,0
GA_Clay,GA,13061,0
GA_Clayton,GA,13063,0
GA_Clinch,GA,13065,0
GA_Cobb,GA,13067,0
GA_Coffee,GA,13069,0
GA_Colquitt,GA,13071,0
GA_Columbia,GA,13073,0
GA_Cook,GA,13075,0
GA_Coweta,GA,13077,0
GA_Crawford,GA,13079,0
GA_Crisp,GA,13081,0
GA_Dade,GA,13083,0
GA_Dawson,GA,13085,0
GA_Decatur,GA,13087,0
GA_DeKalb,GA,13089,0
GA_Dodge,GA,13091,0
GA_Dooly,GA,13093,0
GA_Dougherty,GA,13095,0
GA_Douglas,GA,13097,0
GA_Early,GA,13099,0
GA_Echols,GA,13101,0
GA_Effingham,GA,13103,0
GA_Elbert,GA,13105,0
GA_Emanuel,GA,13107,0
GA_Evans,GA,13109,0
GA_Fannin,GA,13111,0
GA_Fayette,GA,13113,0
GA_Floyd,GA,13115,0
GA_Forsyth,GA,13117,0
GA_Franklin,GA,13119,0
GA_Fulton,GA,13121,0
GA_Gilmer,GA,13123,0
GA_Glascock,GA,13125,0
GA_Glynn,GA,13127,0
GA_Gordon,GA,13129,0
GA_Grady,GA,13131,0
GA_Greene,GA,13133,0
GA_Gwinnett,GA,13135,0
GA_Habersham,GA,13137,0
GA_Hall,GA,13139,0
GA_Hancock,GA,13141,0
GA_Haralson,GA,13143,0
GA_Harris,GA,13145,0
GA_Hart,GA,13147,0
GA_Heard,GA,13149,0
GA_Henry,GA,13151,0
GA_Houston,GA,13153,0
GA_Irwin,GA,13155,0
GA_Jackson,GA,13157,1
GA_Jasper,GA,13159,0
GA_Jeff Davis,GA,13161,0
GA_Jefferson,GA,13163,1
GA_Jenkins,GA,13165,0
GA_Johnson,GA,13167,0
GA_Jones,GA,13169,0
GA_Lamar,GA,13171,0
GA_Lanier,GA,13173,0
GA_Laurens,GA,13175,0
GA_Lee,GA,13177,0
GA_Liberty,GA,13179,0
GA_Lincoln,GA,13181,0
GA_Long,GA,13183,0
GA_Lowndes,GA,13185,0
GA_Lumpkin,GA,13187,0
GA_Macon,GA,13193,3
GA_Madison,GA,13195,0
GA_Marion,GA,13197,0
GA_McDuffie,GA,13189,0
GA_McIntosh,GA,13191,0
GA_Meriwether,GA,13199,0
GA_Miller,GA,13201,0
GA_Mitchell,GA,13205,2
GA_Monroe,GA,13207,0
GA_Montgomery,GA,13209,0
GA_Morgan,GA,13211,0
GA_Murray,GA,13213,0
GA_Muscogee,GA,13215,0
GA_Newton,GA,13217,0
GA_Oconee,GA,13219,0
GA_Oglethorpe,GA,13221,0
GA_Paulding,GA,13223,0
GA_Peach,GA,13225,0
GA_Pickens,GA,13227,0
GA_Pierce,GA,13229,0
GA_Pike,GA,13231,0
GA_Polk,GA,13233,0
GA_Pulaski,GA,13235,0
GA_Putnam,GA,13237,0
GA_Quitman,GA,13239,0
GA_Rabun,GA,13241,0
GA_Randolph,GA,13243,1
GA_Richmond,GA,13245,0
GA_Rockdale,GA,13247,0
GA_Schley,GA,13249,0
GA_Screven,GA,13251,0
GA_Seminole,GA,13253,0
GA_Spalding,GA,13255,0
GA_Stephens,GA,13257,0
GA_Stewart,GA,13259,0
GA_Sumter,GA,13261,0
GA_Talbot,GA,13263,0
GA_Taliaferro,GA,13265,0
GA_Tattnall,GA,13267,0
GA_Taylor,GA,13269,0
GA_Telfair,GA,13271,0
GA_Terrell,GA,13273,0
GA_Thomas,GA,13275,0
GA_Tift,GA,13277,0
GA_Toombs,GA,13279,0
GA_Towns,GA,13281,0
GA_Treutlen,GA,13283,0
GA_Troup,GA,13285,0
GA_Turner,GA,13287,0
GA_Twiggs,GA,13289,0
GA_Union,GA,13291,0
GA_Upson,GA,13293,0
GA_Walker,GA,13295,0
GA_Walton,GA,13297,0
GA_Ware,GA,13299,0
GA_Warren,GA,13301,0
GA_Washington,GA,13303,0
GA_Wayne,GA,13305,0
GA_Webster,GA,13307,0
GA_Wheeler,GA,13309,0
GA_White,GA,13311,1
GA_Whitfield,GA,13313,0
GA_Wilcox,GA,13315,0
GA_Wilkes,GA,13317,0
GA_Wilkinson,GA,13319,0
GA_Worth,GA,13321,0
GU_Guam,GU,66010,0
HI_Hawaii,HI,15001,0
HI_Honolulu,HI,15003,0
HI_Kalawao,HI,15005,0
HI_Kauai,HI,15007,0
HI_Maui,HI,15009,0
IA_Adair,IA,19001,0
IA_Adams,IA,19003,0
IA_Allamakee,IA,19005,5
IA_Appanoose,IA,19007,0
IA_Audubon,IA,19009,0
IA_Benton,IA,19011,1
IA_Black Hawk,IA,19013,29
IA_Boone,IA,19015,0
IA_Bremer,IA,19017,21
IA_Buchanan,IA,19019,6
IA_Buena Vista,IA,19021,3
IA_Butler,IA,19023,6
IA_Calhoun,IA,19025,0
IA_Carroll,IA,19027,2
IA_Cass,IA,19029,7
IA_Cedar,IA,19031,0
IA_Cerro Gordo,IA,19033,2
IA_Cherokee,IA,19035,0
IA_Chickasaw,IA,19037,12
IA_Clarke,IA,19039,0
IA_Clay,IA,19041,5
IA_Clayton,IA,19043,25
IA_Clinton,IA,19045,17
IA_Crawford,IA,19047,10
IA_Dallas,IA,19049,0
IA_Davis,IA,19051,0
IA_Decatur,IA,19053,0
IA_Delaware,IA,19055,23
IA_Des Moines,IA,19057,0
IA_Dickinson,IA,19059,0
IA_Dubuque,IA,19061,17
IA_Emmet,IA,19063,0
IA_Fayette,IA,19065,16
IA_Floyd,IA,19067,4
IA_Franklin,IA,19069,3
IA_Fremont,IA,19071,0
IA_Greene,IA,19073,0
IA_Grundy,IA,19075,0
IA_Guthrie,IA,19077,1
IA_Hamilton,IA,19079,0
IA_Hancock,IA,19081,0
IA_Hardin,IA,19083,2
IA_Harrison,IA,19085,3
IA_Henry,IA,19087,0
IA_Howard,IA,19089,20
IA_Humboldt,IA,19091,2
IA_Ida,IA,19093,9
IA_Iowa,IA,19095,0
IA_Jackson,IA,19097,3
IA_Jasper,IA,19099,1
IA_Jefferson,IA,19101,0
IA_Johnson,IA,19103,9
IA_Jones,IA,19105,13
IA_Keokuk,IA,19107,0
IA_Kossuth,IA,19109,0
IA_Lee,IA,19111,7
IA_Linn,IA,19113,20
IA_Louisa,IA,19115,4
IA_Lucas,IA,19117,0
IA_Lyon,IA,19119,16
IA_Madison,IA,19121,0
IA_Mahaska,IA,19123,0
IA_Marion,IA,19125,0
IA_Marshall,IA,19127,1
IA_Mills,IA,19129,12
IA_Mitchell,IA,19131,11
IA_Monona,IA,19133,11
IA_Monroe,IA,19135,0
IA_Montgomery,IA,19137,0
IA_Muscatine,IA,19139,11
IA_O'Brien,IA,19141,2
IA_Osceola,IA,19143,0
IA_Page,IA,19145,9
IA_Palo Alto,IA,19147,2
IA_Plymouth,IA,19149,0
IA_Pocahontas,IA,19151,3
IA_Polk,IA,19153,0
IA_Pottawattamie,IA,19155,5
IA_Poweshiek,IA,19157,0
IA_Ringgold,IA,19159,0
IA_Sac,IA,19161,8
IA_Scott,IA,19163,9
IA_Shelby,IA,19165,0
IA_Sioux,IA,19167,4
IA_Story,IA,19169,0
IA_Tama,IA,19171,0
IA_Taylor,IA,19173,0
IA_Union,IA,19175,0
IA_Van Buren,IA,19177,0
IA_Wapello,IA,19179,0
IA_Warren,IA,19181,0
IA_Washington,IA,19183,0
IA_Wayne,IA,19185,0
IA_Webster,IA,19187,0
IA_Winnebago,IA,19189,0
IA_Winneshiek,IA,19191,14
IA_Woodbury,IA,19193,12
IA_Worth,IA,19195,0
IA_Wright,IA,19197,2
ID_Ada,ID,16001,8
ID_Adams,ID,16003,0
ID_Bannock,ID,16005,6
ID_Bear Lake,ID,16007,0
ID_Benewah,ID,16009,0
ID_Bingham,ID,16011,10
ID_Blaine,ID,16013,0
ID_Boise,ID,16015,2
ID_Bonner,ID,16017,0
ID_Bonneville,ID,16019,0
ID_Boundary,ID,16021,0
ID_Butte,ID,16023,0
ID_Camas,ID,16025,0
ID_Canyon,ID,16027,35
ID_Caribou,ID,16029,1
ID_Cassia,ID,16031,9
ID_Clark,ID,16033,0
ID_Clearwater,ID,16035,0
ID_Custer,ID,16037,0
ID_Elmore,ID,16039,5
ID_Franklin,ID,16041,2
ID_Fremont,ID,16043,5
ID_Gem,ID,16045,0
ID_Gooding,ID,16047,0
ID_Idaho,ID,16049,0
ID_Jefferson,ID,16051,0
ID_Jerome,ID,16053,0
ID_Kootenai,ID,16055,2
ID_Latah,ID,16057,2
ID_Lemhi,ID,16059,0
ID_Lewis,ID,16061,0
ID_Lincoln,ID,16063,1
ID_Madison,ID,16065,3
ID_Minidoka,ID,16067,0
ID_Nez Perce,ID,16069,8
ID_Oneida,ID,16071,0
ID_Owyhee,ID,16073,6
ID_Payette,ID,16075,5
ID_Power,ID,16077,0
ID_Shoshone,ID,16079,0
ID_Teton,ID,16081,0
ID_Twin Falls,ID,16083,4
ID_Valley,ID,16085,0
ID_Washington,ID,16087,7
IL_Adams,IL,17001,6
IL_Alexander,IL,17003,0
IL_Bond,IL,17005,0
IL_Boone,IL,17007,3
IL_Brown,IL,17009,0
IL_Bureau,IL,17011,1
IL_Calhoun,IL,17013,0
IL_Carroll,IL,17015,16
IL_Cass,IL,17017,0
IL_Champaign,IL,17019,0
IL_Christian,IL,17021,0
IL_Clark,IL,17023,0
IL_Clay,IL,17025,0
IL_Clinton,IL,17027,0
IL_Coles,IL,17029,3
IL_Cook,IL,17031,0
IL_Crawford,IL,17033,2
IL_Cumberland,IL,17035,0
IL_De Witt,IL,17039,0
IL_DeKalb,IL,17037,0
IL_Douglas,IL,17041,0
IL_DuPage,IL,17043,0
IL_Edgar,IL,17045,1
IL_Edwards,IL,17047,0
IL_Effingham,IL,17049,0
IL_Fayette,IL,17051,0
IL_Ford,IL,17053,0
IL_Franklin,IL,17055,0
IL_Fulton,IL,17057,3
IL_Gallatin,IL,17059,0
IL_Greene,IL,17061,1
IL_Grundy,IL,17063,0
IL_Hamilton,IL,17065,0
IL_Hancock,IL,17067,0
IL_Hardin,IL,17069,0
IL_Henderson,IL,17071,11
IL_Henry,IL,17073,5
IL_Iroquois,IL,17075,0
IL_Jackson,IL,17077,0
IL_Jasper,IL,17079,0
IL_Jefferson,IL,17081,0
IL_Jersey,IL,17083,0
IL_Jo Daviess,IL,17085,1
IL_Johnson,IL,17087,0
IL_Kane,IL,17089,1
IL_Kankakee,IL,17091,0
IL_Kendall,IL,17093,1
IL_Knox,IL,17095,0
IL_Lake,IL,17097,0
IL_LaSalle,IL,17099,4
IL_Lawrence,IL,17101,16
IL_Lee,IL,17103,8
IL_Livingston,IL,17105,0
IL_Logan,IL,17107,8
IL_Macon,IL,17115,10
IL_Macoupin,IL,17117,0
IL_Madison,IL,17119,1
IL_Marion,IL,17121,0
IL_Marshall,IL,17123,11
IL_Mason,IL,17125,27
IL_Massac,IL,17127,0
IL_McDonough,IL,17109,2
IL_McHenry,IL,17111,6
IL_McLean,IL,17113,0
IL_Menard,IL,17129,0
IL_Mercer,IL,17131,2
IL_Monroe,IL,17133,5
IL_Montgomery,IL,17135,0
IL_Morgan,IL,17137,0
IL_Moultrie,IL,17139,0
IL_Ogle,IL,17141,7
IL_Peoria,IL,17143,18
IL_Perry,IL,17145,0
IL_Piatt,IL,17147,0
IL_Pike,IL,17149,2
IL_Pope,IL,17151,0
IL_Pulaski,IL,17153,0
IL_Putnam,IL,17155,5
IL_Randolph,IL,17157,0
IL_Richland,IL,17159,0
IL_Rock Island,IL,17161,4
IL_Saline,IL,17165,0
IL_Sangamon,IL,17167,0
IL_Schuyler,IL,17169,0
IL_Scott,IL,17171,0
IL_Shelby,IL,17173,2
IL_St. Clair,IL,17163,0
IL_Stark,IL,17175,0
IL_Stephenson,IL,17177,3
IL_Tazewell,IL,17179,12
IL_Union,IL,17181,0
IL_Vermilion,IL,17183,13
IL_Wabash,IL,17185,0
IL_Warren,IL,17187,2
IL_Washington,IL,17189,0
IL_Wayne,IL,17191,0
IL_White,IL,17193,0
IL_Whiteside,IL,17195,20
IL_Will,IL,17197,0
IL_Williamson,IL,17199,0
IL_Winnebago,IL,17201,25
IL_Woodford,IL,17203,0
IN_Adams,IN,18001,1
IN_Allen,IN,18003,0
IN_Bartholomew,IN,18005,28
IN_Benton,IN,18007,0
IN_Blackford,IN,18009,1
IN_Boone,IN,18011,0
IN_Brown,IN,18013,0
IN_Carroll,IN,18015,0
IN_Cass,IN,18017,4
IN_Clark,IN,18019,0
IN_Clay,IN,18021,0
IN_Clinton,IN,18023,0
IN_Crawford,IN,18025,0
IN_Daviess,IN,18027,4
IN_Dearborn,IN,18029,0
IN_Decatur,IN,18031,1
IN_DeKalb,IN,18033,0
IN_Delaware,IN,18035,1
IN_Dubois,IN,18037,0
IN_Elkhart,IN,18039,65
IN_Fayette,IN,18041,4
IN_Floyd,IN,18043,0
IN_Fountain,IN,18045,0
IN_Franklin,IN,18047,0
IN_Fulton,IN,18049,1
IN_Gibson,IN,18051,6
IN_Grant,IN,18053,0
IN_Greene,IN,18055,0
IN_Hamilton,IN,18057,1
IN_Hancock,IN,18059,0
IN_Harrison,IN,18061,0
IN_Hendricks,IN,18063,1
IN_Henry,IN,18065,3
IN_Howard,IN,18067,1
IN_Huntington,IN,18069,0
IN_Jackson,IN,18071,1
IN_Jasper,IN,18073,1
IN_Jay,IN,18075,0
IN_Jefferson,IN,18077,4
IN_Jennings,IN,18079,0
IN_Johnson,IN,18081,0
IN_Knox,IN,18083,10
IN_Kosciusko,IN,18085,24
IN_LaGrange,IN,18087,96
IN_Lake,IN,18089,1
IN_LaPorte,IN,18091,54
IN_Lawrence,IN,18093,0
IN_Madison,IN,18095,0
IN_Marion,IN,18097,1
IN_Marshall,IN,18099,14
IN_Martin,IN,18101,0
IN_Miami,IN,18103,3
IN_Monroe,IN,18105,0
IN_Montgomery,IN,18107,0
IN_Morgan,IN,18109,2
IN_Newton,IN,18111,6
